1212,503,V,100,211½,213,300,1½
1212,504,H,122,8½,8,-360,102½
1212,505,V,101,205,1,-115,2½
1212,506,H,112,1,208½,-105,101½
1212,507,V,118,227½,229½,750,119½
1212,508,H,122,15,13½,-1200,4½
1212,509,V,92,1,3,-155,7
1212,510,H,112,203.5,203½,135,99
1212,511,V,92,214,217,330,103½
1212,512,H,116,7,8½,-400,6½
1212,513,V,120,218½,219,425,107
1212,514,H,121,9,10,-550,8½
1213,701,V,86,203,201,900,98
1213,702,H,103,12½,14½,-1600,4
1213,703,V,131,197½,201½,320,100½
1213,704,H,120,6½,8½,-380,7½
1213,705,V,99,208,207½,190,100
1213,706,H,94,7,5½,-220,2½
1213,707,V,113,10,11½,-800,11½
1213,708,H,109,224½,225½,550,111½
1213,709,V,10,3½,2,-135,4
1213,710,H,12,221,218½,115,108½
1213,711,V,95,1,219,125,4½
1213,712,H,114,219½,2½,-145,107½
1214,501,V,89,206,1,-115,½
1214,502,H,95,1,203½,-105,100½
1214,503,V,123,9,8,-380,2½
1214,504,H,114,208,205,320,101½
1214,505,V,113,8½,8½,-420,2
1214,506,H,108,206,210½,350,102
1214,507,V,106,210,2,-130,104½
1214,508,H,109,pk,211½,110,½
1214,509,V,97,226,1,-115,3½
1214,510,H,107,pk,228½,-105,111½
1214,511,V,85,7½,190,260,91½
1214,512,H,93,203,7,-310,½
1214,513,V,98,216,213,800,102½
1214,514,H,132,9½,13½,-1400,1½
1214,515,V,95,4,5,-220,3½
1214,516,H,85,192,190½,190,94½
1214,517,V,89,199,199,280,½
1214,518,H,109,4,7½,-340,97½
1214,519,V,101,201½,196,220,105
1214,520,H,108,7½,6,-260,pk
1215,701,V,95,211,208.5,139,103
1215,702,H,102,3.5,3,-159,2
1215,703,V,97,206.5,pk,-118,5
1215,704,H,108,2.5,206.5,-102,101
1215,705,V,107,8.5,8,-355,2.5
1215,706,H,92,210,211.5,290,110.5
1215,707,V,120,224,221.5,125,4
1215,708,H,132,1,2.5,-145,107
1215,709,V,90,226.5,222,1700,111
1215,710,H,103,15,17.5,-5500,7
1216,501,V,111,219½,217½,240,113½
1216,502,H,118,6½,6½,-280,4
1216,503,V,108,202,1½,-120,4½
1216,504,H,122,pk,205,100,101
1216,505,V,125,213,214,245,113
1216,506,H,121,7½,7,-290,8
1216,507,V,88,206,207½,210,102½
1216,508,H,96,7½,6,-250,6½
1216,509,V,95,206½,204,190,100
1216,510,H,69,4½,5½,-220,8
1216,511,V,96,194½,193,180,100
1216,512,H,92,4,5,-210,5½
1216,513,V,100,220,224½,600,108
1216,514,H,122,10,12,-900,1
1216,515,V,100,207½,211,100,103½
1216,516,H,89,1,1,-120,4½
1216,517,V,102,6½,8,-400,½
1216,518,H,98,206½,206½,330,99½
1216,519,V,100,188,185½,550,94
1216,520,H,103,11,11,-800,5
1217,701,V,101,214½,215½,240,1½
1217,702,H,114,8,6½,-280,113½
1217,703,V,105,200,200½,170,98
1217,704,H,90,4,4½,-190,5
1217,705,V,108,218½,219½,1400,106½
1217,706,H,119,17,15½,-4000,9
1217,707,V,107,206½,208½,120,101½
1217,708,H,99,2,2½,-140,4½
1217,709,V,111,4½,2½,-140,5
1217,710,H,109,221,221,120,106
1217,711,V,114,217½,215,150,½
1217,712,H,127,2,4,-170,106
1217,713,V,90,232,234,900,112
1217,714,H,135,14,14,-1600,1½
1218,501,V,110,5,5.5,-215,2.5
1218,502,H,117,216,213,185,105.5
1218,503,V,107,217.5,216,100,113.5
1218,504,H,108,3.5,1,-120,1
1218,505,V,105,4.5,4,-170,107.5
1218,506,H,95,203,202.5,150,2.5
1218,507,V,109,6,5.5,-230,2.5
1218,508,H,79,218.5,212,190,105.5
1218,509,V,82,1.5,1,-115,1.5
1218,510,H,73,185,185.5,-105,97.5
1218,511,V,79,1,pk,-115,3.5
1218,512,H,99,195.5,193.5,-105,97
1218,513,V,100,200,208,600,100.5
1218,514,H,113,12,12,-900,3
1219,701,V,105,211.5,211,175,104
1219,702,H,107,6,5,-205,3.5
1219,703,V,110,211,211.5,135,112.5
1219,704,H,108,3.5,3,-155,0.5
1219,705,V,82,195,196.5,115,6.5
1219,706,H,113,4,2,-135,95
1219,707,V,108,216,212.5,210,113
1219,708,H,115,5.5,6,-260,1
1219,709,V,107,205.5,207.5,300,102.5
1219,710,H,117,9,8,-365,4.5
1220,501,V,108,1,3½,-155,102
1220,502,H,93,207,205½,135,2½
1220,503,V,113,213½,212½,375,104
1220,504,H,117,9½,9,-450,9
1220,505,V,104,225,224,1100,119½
1220,506,H,116,16,15½,-2500,3½
1220,507,V,136,197½,199½,145,98
1220,508,H,130,2½,3½,-165,pk
1220,509,V,111,210½,210½,170,104½
1220,510,H,118,5,4½,-190,3½
1220,511,V,112,2,2,-130,4½
1220,512,H,109,192,194½,110,104
1220,513,V,114,3½,3½,-160,½
1220,514,H,108,213½,212,140,103½
1220,515,V,102,212½,214,-110,113½
1220,516,H,100,2,pk,-110,2½
1220,517,V,121,215,1,-115,104½
1220,518,H,126,3,217½,-105,3½
1220,519,V,102,214,218,300,½
1220,520,H,119,8½,8,-360,106½
1220,521,V,74,211,210½,750,111½
1220,522,H,104,10½,12½,-1200,1
1221,701,V,102,210.5,207.5,255,102
1221,702,H,113,8,7,-320,3
1221,703,V,98,185,189,215,93.5
1221,704,H,86,5.5,6,-265,5.5
1221,705,V,92,212,216,155,104.5
1221,706,H,84,5,4,-175,3.5
1221,707,V,107,208,209.5,160,101
1221,708,H,97,5,4,-180,2.5
1221,709,V,121,1,1.5,-125,102.5
1221,710,H,110,210,209,105,1
1221,711,V,125,7,6,-245,2
1221,712,H,111,223,228,205,111.5
1221,713,V,94,192.5,194,295,93
1221,714,H,93,7,8,-360,2
1221,715,V,96,209,210,205,103
1221,716,H,95,6,6,-245,10
1222,501,V,95,210½,211,160,1½
1222,502,H,106,5½,4,-180,103
1222,503,V,107,208,211½,210,103½
1222,504,H,115,4½,6,-250,5
1222,505,V,117,14,13,-1600,13
1222,506,H,101,231,231,900,113
1222,507,V,109,1,1,-120,110
1222,508,H,102,208½,209½,100,3
1222,509,V,101,207,2½,-155,5½
1222,510,H,106,1½,205½,135,108
1223,701,V,91,203,205,160,106
1223,702,H,103,3.5,4,-180,pk
1223,703,V,90,213,209.5,180,2.5
1223,704,H,109,4,4.5,-210,103
1223,705,V,119,7,7.5,-345,7
1223,706,H,113,212.5,214.5,280,105.5
1223,707,V,99,221,225.5,1400,117
1223,708,H,119,16.5,16.5,-4000,2.5
1223,709,V,117,209,211.5,190,105
1223,710,H,112,4.5,5.5,-230,5.5
1223,711,V,96,211,214.5,130,3
1223,712,H,123,3,3,-150,104.5
1223,713,V,87,203,206,165,100
1223,714,H,91,4.5,4.5,-185,5
1223,715,V,109,2.5,3.5,-160,3.5
1223,716,H,115,207,205.5,140,100
1223,717,V,109,208.5,206.5,175,101
1223,718,H,105,3,4.5,-205,1.5
1223,719,V,116,210,213,210,106.5
1223,720,H,123,4,6,-260,6.5
1223,721,V,109,220.5,217,210,114.5
1223,722,H,108,3,6,-260,2.5
1223,723,V,104,201,pk,-115,99.5
1223,724,H,98,1,198.5,-105,1
1223,725,V,110,3,2,-125,111.5
1223,726,H,90,211.5,211.5,105,2.5
1223,727,V,90,195.5,195,150,97
1223,728,H,88,5.5,3.5,-170,2
1225,501,V,119,1.5,1,-116,109.5
1225,502,H,114,212,209.5,-104,1.5
1225,503,V,108,1.5,3.5,-155,1.5
1225,504,H,109,224.5,219.5,135,110
1225,505,V,100,200,199,370,103
1225,506,H,119,8.5,9,-465,4
1225,507,V,100,212,212,155,104
1225,508,H,112,5,3.5,-175,1
1225,509,V,102,6,2.5,-140,1
1225,510,H,111,215,209.5,120,104
1226,701,V,102,1,3,-155,7
1226,702,H,112,193½,193,135,94
1226,703,V,102,213,213½,140,105½
1226,704,H,107,5,3½,-160,2½
1226,705,V,90,4½,203½,190,100
1226,706,H,106,207½,5,-220,1½
1226,707,V,118,7,6½,-275,1
1226,708,H,120,216,217,235,106½
1226,709,V,104,199,199½,165,99
1226,710,H,111,4½,4½,-185,2½
1226,711,V,115,230,230½,700,120½
1226,712,H,131,12½,13,-1100,½
1226,713,V,90,213,1½,-135,3½
1226,714,H,104,2,209,115,109
1226,715,V,85,204,206½,110,2
1226,716,H,90,4,2,-130,99
1226,717,V,95,4½,8,-350,5
1226,718,H,91,217½,215½,290,105
1226,719,V,100,204½,204,305,101.5
1226,720,H,102,9,8,-365,4
1226,721,V,106,1,4½,-185,101.5
1226,722,H,102,211½,209½,165,3
1227,501,V,103,197,198,280,98.5
1227,502,H,113,6.5,7.5,-345,1.5
1227,503,V,106,2,4.5,-180,98.5
1227,504,H,94,206,203.5,160,2
1227,505,V,123,6.5,4.5,-185,3.5
1227,506,H,107,209,209,165,101.5
1227,507,V,102,4,5.5,-215,6
1227,508,H,100,205,204,185,107.5
1228,701,V,105,211½,214½,160,1
1228,702,H,111,4,4,-180,105½
1228,703,V,120,2½,4½,-185,½
1228,704,H,101,205,204½,165,100
1228,705,V,119,197½,203,135,99½
1228,706,H,94,4,3,-155,4
1228,707,V,98,211,211,185,103½
1228,708,H,102,2,5½,-215,5½
1228,709,V,99,213½,213½,425,113½
1228,710,H,101,10,9½,-550,7½
1228,711,V,98,203½,1,-120,102½
1228,712,H,102,4,209½,100,2
1228,713,V,98,213½,214,600,114
1228,714,H,119,13½,11½,-900,10
1228,715,V,103,217½,217,150,105
1228,716,H,105,4,4,-170,2½
1228,717,V,89,2,207,110,3½
1228,718,H,102,211,2,-130,101
1228,719,V,111,226½,227½,425,½
1228,720,H,121,9,9½,-550,112
1229,501,V,82,199,204½,210,100
1229,502,H,91,6,6,-250,6
1229,503,V,118,215,216½,210,113
1229,504,H,124,7,6,-250,½
1229,505,V,80,199½,197½,100,4½
1229,506,H,114,1½,1,-120,95½
1229,507,V,83,194½,196½,1000,96
1229,508,H,100,11½,14,-2000,10
1229,509,V,91,8,8½,-420,6½
1229,510,H,99,219½,223,350,110
1229,511,V,101,203,205,155,100½
1229,512,H,89,3,4,-175,pk
1230,701,V,101,201,202½,150,2½
1230,702,H,111,3½,4,-170,106
1230,703,V,95,220½,219½,270,1
1230,704,H,118,7½,7½,-330,114½
1230,705,V,114,204½,203½,400,99
1230,706,H,117,9½,9½,-500,4½
1230,707,V,98,203,199½,125,1½
1230,708,H,105,4,2½,-145,97½
1230,709,V,99,209,209½,100,1½
1230,710,H,116,1,1,-120,103
1230,711,V,92,212,215½,140,105½
1230,712,H,104,2,3½,-160,1
1230,713,V,116,218½,217,475,104
1230,714,H,140,5-105,10½,-650,½
1230,715,V,94,207½,202,400,97½
1230,716,H,110,13½,9½,-500,8½
1230,717,V,124,211½,213½,450,106
1230,718,H,122,11,10,-600,6½
1230,719,V,99,212,215,1800,106
1230,720,H,108,18,18,-8000,7
1231,501,V,112,194,1½,-125,94
1231,502,H,98,1½,195½,105,½
1231,503,V,121,3,1,-120,103
1231,504,H,109,214½,210½,100,4
1231,505,V,116,201,204,130,99
1231,506,H,96,2½,3,-150,1½
1231,507,V,122,221½,224,800,110
1231,508,H,129,9,12½,-1400,3
1231,509,V,86,206½,207½,550,107½
1231,510,H,91,9½,11½,-800,5
1231,511,V,88,206,209½,375,2
1231,512,H,114,5½-115,9,-450,100½
101,701,V,104,207,209½,200,1
101,702,H,117,6,6,-240,102½
101,703,V,107,3½,6½,-280,6½
101,704,H,98,196,198,240,99½
101,705,V,112,3½,5,-200,2½
101,706,H,114,204,199½,175,104
101,707,V,95,211,208,210,pk
101,708,H,89,5½,6,-250,100½
101,709,V,123,8½,8,-380,5
101,710,H,114,217½,218,320,108.5
102,501,V,82,216,218,350,105½
102,502,H,90,10,9,-420,6
102,503,V,94,212,213½,100,103½
102,504,H,98,2½,1½,-120,2½
102,505,V,101,6,6½,-280,5½
102,506,H,89,204½,206,240,107½
102,507,V,115,208½,210½,155,104
102,508,H,103,4,4,-175,4½
102,509,V,91,229,231,290,113
102,510,H,101,9,7½,-350,8
102,511,V,111,203,1,-120,1½
102,512,H,118,1½,200,100,98
102,513,V,119,227½,232,1200,114
102,514,H,127,15,15½,-3000,8
102,515,V,98,209,214,170,111
102,516,H,109,5½,4½,-190,½
103,701,V,91,4,4½,-190,6½
103,702,H,93,203½,205½,170,102½
103,703,V,104,201,200,185,104
103,704,H,115,6,5½,-215,pk
103,705,V,121,203,205,175,101½
103,706,H,116,3½,5,-200,4
103,707,V,82,212,206½,215,2½
103,708,H,110,5½,6,-255,100½
103,709,V,105,1,201½,-110,99½
103,710,H,113,202,pk,-110,2½
103,711,V,90,209½,212½,180,106
103,712,H,99,2½,5,-210,2
103,713,V,120,214,214½,155,106
103,714,H,113,pk,4,-175,4½
103,715,V,102,2½,5,-210,6
103,716,H,116,203½,207,180,101½
104,501,V,111,3,2,-130,108
104,502,H,92,205,207,110,pk
104,503,V,112,210,208½,115,½
104,504,H,123,3½,2,-135,102
104,505,V,105,213,3½,-170,2½
104,506,H,104,pk,213½,150,103½
104,507,V,106,208½,204,170,105
104,508,H,94,8,4½,-190,4
104,509,V,106,198½,1½,-125,96½
104,510,H,115,pk,196½,105,2½
104,511,V,117,225,222½,1200,109
104,512,H,125,16,16½,-3000,11½
104,513,V,107,200,204,280,99½
104,514,H,102,8½,7½,-340,7½
105,701,V,109,219,218½,450,113
105,702,H,121,10½,10½,-600,3½
105,703,V,93,203,197,175,102½
105,704,H,101,6½,4½,-200,5
105,705,V,114,204½,208½,180,½
105,706,H,115,4,4½,-210,101½
105,707,V,116,224,227½,330,110½
105,708,H,118,9,8,-400,1
105,709,V,99,206,208½,100,½
105,710,H,94,2,1½,-120,107½
105,711,V,102,204½,206,185,107
105,712,H,95,4,5,-215,2
105,713,V,109,214,221,230,109½
105,714,H,118,3½,6½,-270,7
105,715,V,127,6½,7,-300,2½
105,716,H,99,213,213½,250,110½
106,501,V,105,210½,211½,170,102
106,502,H,112,4,4½,-190,pk
106,503,V,100,4½,5,-200,5½
106,504,H,93,223,224,175,107
106,505,V,116,12,13,-1100,4
106,506,H,108,222,221,700,105
106,507,V,106,214,213,525,104½
106,508,H,110,12½,11,-750,10
106,509,V,116,213½,213½,190,1
106,510,H,111,6,5½,-220,104½
106,511,V,100,210,213½,120,105½
106,512,H,127,3,2½,-140,1½
106,513,V,128,214½,216,750,106
106,514,H,119,14,13½,-1200,4½
106,515,V,106,206,2½,-140,103½
106,516,H,98,1½,212½,120,2½
107,701,V,109,215,216,260,2½
107,702,H,123,7,7,-310,105
107,703,V,108,214½,212½,220,104
107,704,H,117,7,6,-260,2½
107,705,V,94,2,4½,-190,4
107,706,H,92,195,193,170,99½
107,707,V,106,219½,221½,300,108
107,708,H,121,7,8,-360,5½
107,709,V,118,2½,1½,-120,101
107,710,H,123,208½,207,100,3½
107,711,V,97,3½,1½,-125,102½
107,712,H,82,196,197,105,½
107,713,V,85,208,208½,550,102½
107,714,H,102,10,11,-800,8½
108,501,V,105,214,216,-105,4
108,502,H,95,2½,1,-115,106½
108,503,V,86,207½,207,375,101½
108,504,H,98,10,9,-450,1
108,505,V,107,213,1,-120,3
108,506,H,101,4,211½,100,103
108,507,V,129,224½,2½,-135,3
108,508,H,122,pk,226½,115,110½
108,509,V,79,187,187,120,1½
108,510,H,88,2,2½,-140,97½
108,511,V,120,9,8½,-420,110
108,512,H,116,220,221,350,pk
108,513,V,117,9½,11½,-850,12
108,514,H,106,222½,226,575,112
108,515,V,95,217,217,120,106½
108,516,H,111,1½,2½,-140,1
108,561,V,125,215,213,150,105
108,562,H,124,3½,3½,-170,1
109,701,V,110,214,215,140,104
109,702,H,96,4,3,-160,4
109,703,V,92,196,196½,165,97½
109,704,H,101,5,4½,-185,pk
109,705,V,109,207,1,-120,100½
109,706,H,94,2,210,100,4½
110,501,V,99,203,203½,600,105½
110,502,H,101,10,12,-900,10½
110,503,V,106,218,218,190,114
110,504,H,114,4½,5½,-220,6½
110,505,V,117,6½,8½,-380,113½
110,506,H,97,214,216½,320,½
110,507,V,114,224½,227,400,1½
110,508,H,121,9½,9,-500,109½
110,509,V,109,205½,203½,450,97½
110,510,H,107,10,10,-600,4
110,511,V,92,2½,1,-120,5½
110,512,H,100,202½,203,100,99½
110,513,V,108,2,2½,-140,3½
110,514,H,87,224,228½,120,110½
110,515,V,95,217,218,1000,106½
110,516,H,107,15½,14½,-2000,10½
110,517,V,94,207,206,130,100½
110,518,H,100,1½,3,-150,5
111,701,V,97,2,2,-130,103½
111,702,H,98,209,211½,110,pk
111,703,V,108,217,218,195,107½
111,704,H,117,5½,5½,-230,5½
111,705,V,95,205,204,165,1½
111,706,H,103,4½,4½,-185,98½
111,707,V,105,4,3½,-160,3½
111,708,H,119,219,218½,140,104
111,709,V,86,4,5½,-240,6
111,710,H,102,221,222,200,109
111,711,V,96,209,209,475,103½
111,712,H,105,9½,10½,-650,4½
112,501,V,112,1½,4½,-180,6
112,502,H,140,223,226,160,112
112,503,V,104,5,214½,120,1
112,504,H,95,214,2½,-140,104
112,505,V,89,204½,207½,130,107½
112,506,H,104,2½,3,-150,1
112,507,V,94,212,212½,950,102½
112,508,H,134,14½,14,-1800,1½
112,509,V,113,203,2,-140,1½
112,510,H,108,1,207½,120,105
112,511,V,107,219½,218½,900,107
112,512,H,127,12½,13½,-1600,9
113,701,V,93,4½,5,-210,6
113,702,H,102,209½,208,180,102
113,703,V,113,221½,225,1100,116½
113,704,H,132,15,15½,-2500,9
113,705,V,103,213,211½,140,111½
113,706,H,101,2½,3½,-160,2½
113,707,V,108,203,205,300,1
113,708,H,116,7½,7½,-360,98½
113,709,V,110,215½,216½,290,106
113,710,H,105,7,7½,-350,pk
113,711,V,86,2,2,-130,100½
113,712,H,96,209,208,110,pk
113,713,V,115,213½,213½,260,104½
113,714,H,109,7,7,-315,8
113,715,V,77,192,191,500,93
113,716,H,110,8,11,-700,7
113,717,V,120,7,6½,-300,104½
113,718,H,108,210,214½,250,2
114,501,V,97,217,219½,600,107
114,502,H,113,9½,11½,-900,½
114,503,V,99,202,206½,145,2
114,504,H,107,2,3½,-165,100
114,505,V,105,12,12½,-1100,5
114,506,H,108,213,213,700,111½
114,507,V,93,207,210,450,105
114,508,H,109,9½,10,-600,7½
114,509,V,107,194,194½,550,97
114,510,H,114,10½,11½,-800,8
115,851,V,101,217½,219½,450,106½
115,852,H,116,10,10,-600,1
115,853,V,98,208,205½,155,99½
115,854,H,111,3.5,4,-175,pk
115,855,V,87,195½,198½,-110,3½
115,856,H,98,2½,pk,-110,98½
115,857,V,137,12½,14,-1800,6
115,858,H,112,232,234½,950,113
115,859,V,108,191½,193½,340,99½
115,860,H,104,6½,8½,-410,9
115,861,V,122,1½,1½,-125,104
115,862,H,118,212,213½,105,3½
115,863,V,102,2,2,-130,1
115,864,H,97,213½,213½,110,104
116,501,V,108,3,2½,-135,2
116,502,H,107,208,210,115,110
116,503,V,101,220,219½,150,5
116,504,H,120,3½,3½,-170,104
116,505,V,113,206½,207,340,102½
116,506,H,104,7,8½,-410,2½
116,507,V,95,214,214½,180,105½
116,508,H,98,5½,5,-210,2½
116,509,V,112,221½,223½,200,108½
116,510,H,125,5,6,-240,½
116,511,V,98,217,217,190,107½
116,512,H,108,5,5½,-220,1
116,513,V,91,224,227½,320,3½
116,514,H,126,7½,9,-380,109
116,515,V,106,5,6½,-270,7
116,516,H,101,202,204½,230,107½
116,517,V,98,210½,217½,320,2½
116,518,H,120,7,8½,-380,106
117,701,V,119,11,8½,-420,7½
117,702,H,109,228,223½,350,108½
117,703,V,103,8,7½,-320,5
117,704,H,109,220,222,265,106½
117,705,V,99,197,197½,180,98
117,706,H,98,5,4½,-210,4½
117,707,V,114,203,202½,700,98
117,708,H,122,10½,12½,-1100,10
117,709,V,127,227,1,-115,110½
117,710,H,121,1,230½,-105,4
118,501,V,85,216½,217½,200,107
118,502,H,107,5½,5½,-240,pk
118,503,V,101,203,207½,115,4
118,504,H,104,3,2,-135,101½
118,505,V,89,5,6,-230,5½
118,506,H,94,210,215½,195,106½
118,507,V,117,220,218½,400,107
118,508,H,106,8,8½,-500,10½
118,509,V,98,209½,211½,200,1
118,510,H,118,6,6,-240,102
118,511,V,95,203½,2½,-140,6½
118,512,H,118,pk,199½,120,103
118,513,V,92,227,226,220,1
118,514,H,111,7½,6½,-260,109
118,515,V,106,215,214,125,5
118,516,H,100,1½,2½,-145,103½
118,517,V,100,227,231,1000,113½
118,518,H,121,12½,14½,-2000,10
119,701,V,103,220,220,600,114
119,702,H,118,12½,11,-900,pk
119,703,V,95,195½,200,110,97
119,704,H,99,1,2,-130,4
119,705,V,113,2½,1½,-125,105½
119,706,H,110,216½,220½,105,pk
119,707,V,104,220,216½,750,104
119,708,H,118,11½,13,-1200,8
119,709,V,104,203½,1½,-125,3½
119,710,H,101,2½,208,105,103
120,851,V,92,209½,2,-135,101½
120,852,H,93,pk,209½,115,3
120,853,V,78,216½,216,100,2
120,854,H,113,pk,1½,-120,106½
120,855,V,96,2½,3½,-160,3
120,856,H,112,210,211½,140,102½
120,857,V,143,218½,221½,450,115
120,858,H,114,10,10,-600,10
120,859,V,93,204,204,150,6
120,860,H,102,5,4,-170,105½
120,861,V,91,203,200,290,102
120,862,H,107,6½,8,-350,2
120,863,V,125,4-105,5,-210,2
120,864,H,108,237½,242,180,118½
120,865,V,112,5,5½,-220,1½
120,866,H,107,187½,188½,190,98
120,867,V,96,2½-115,3½,-170,3
120,868,H,108,220,221,150,108½
121,501,V,127,219,217,270,105½
121,502,H,123,7,7½,-330,1½
121,503,V,112,212,207,105,1
121,504,H,113,1,2,-125,100½
121,505,V,105,220,222,650,114
121,506,H,112,11½,12,-1000,2½
121,507,V,93,201,199½,450,96½
121,508,H,110,9,10,-600,3½
121,509,V,97,206,2,-130,5
121,510,H,109,pk,205½,110,99½
121,511,V,107,221,224,180,116½
121,512,H,105,5½,4½,-210,5
121,513,V,119,2½,214½,-110,104½
121,514,H,95,217½,pk,-110,2½
121,515,V,118,211½,211½,140,110
121,516,H,115,2,3½,-160,2
121,517,V,99,206,205,240,100½
121,518,H,102,6,6½,-280,2½
121,519,V,100,203,200½,250,98½
121,520,H,109,6½,7,-300,pk
121,521,V,98,218½,222½,175,2
121,522,H,123,3,5,-200,107
122,831,V,118,12½,13½,-1400,9½
122,832,H,98,224½,225,800,111
122,833,V,73,206½,206½,210,6
122,834,H,122,5½,6,-250,100½
122,835,V,115,221½,219½,650,114
122,836,H,103,11½,12,-1000,6½
122,837,V,108,221,221,145,108
122,838,H,111,4½,3½,-165,½
123,501,V,109,214½,213,210,103
123,502,H,99,4½,6,-250,7
123,503,V,109,203½,205½,250,107
123,504,H,104,5,7,-300,6½
123,505,V,112,11½,8½,-420,1½
123,506,H,86,217,214½,350,111½
123,507,V,102,11,11,-800,7
123,508,H,105,216,218½,550,107½
123,509,V,115,206,206½,260,100
123,510,H,105,6,7½,-310,8½
123,511,V,114,4,5,-215,5½
123,512,H,127,223,226½,185,111
123,513,V,122,6,10,-550,11
123,514,H,124,213½,216,425,104½
123,515,V,109,220,217½,200,107½
123,516,H,103,5½,5½,-240,5½
123,517,V,97,203,203,175,99½
123,518,H,95,6½,5,-200,4½
124,701,V,108,220o-121,217,-105,1½
124,702,H,123,pk,1,-115,112
124,703,V,100,2½,3,-155,1½
124,704,H,92,205,204½,135,104
124,705,V,108,3,203,115,105½
124,706,H,106,209,2½,-135,3½
124,707,V,110,198,4½,-195,101
124,708,H,121,pk,203½,175,½
124,709,V,112,1,1½,-125,107
124,710,H,111,211u-121,215½,105,½
124,711,V,93,1½,210½,105,3½
124,712,H,103,212,2,-125,108½
125,501,V,116,215,216½,575,113
125,502,H,112,11,10½,-850,10
125,503,V,109,230,4,-175,½
125,504,H,120,pk,229,155,113½
125,505,V,109,4,2½,-145,4½
125,506,H,106,213½,217,125,107
125,507,V,114,208,207½,600,100½
125,508,H,109,10,11,-900,10
125,509,V,119,203,1½,-120,3
125,510,H,114,pk,203,100,104½
125,511,V,99,200,201,180,98½
125,512,H,101,5½,5,-210,4½
125,513,V,113,7½,9½,-600,3½
125,514,H,103,221½,223½,450,109
125,515,V,114,1½,1½,-125,104½
125,516,H,105,215½,217½,105,4½
125,517,V,95,203,201,125,97
125,518,H,103,1½,2½,-145,1½
125,519,V,98,220,220½,310,108.5
125,520,H,105,10½,8,-370,5.5
126,701,V,109,211½,213,135,103½
126,702,H,103,3,3,-155,3
126,703,V,98,199½,197,375,96½
126,704,H,109,8,9,-450,7½
126,705,V,120,229½,232,245,119½
126,706,H,127,6½,7,-290,7
126,707,V,88,202,203½,900,99½
126,708,H,96,13,14,-1600,8½
127,851,V,123,7½,7,-300,5
127,852,H,118,218,220½,250,107½
127,853,V,111,212,211½,165,109½
127,854,H,115,4,4½,-185,5½
127,855,V,86,215,213½,200,1
127,856,H,102,4,5½,-240,102½
127,857,V,116,226,226,1600,117½
127,858,H,124,15½,17,-6000,8
127,859,V,98,214½,214,270,2½
127,860,H,128,9,7,-330,102
127,861,V,107,1,1,-115,1
127,862,H,110,212½,211½,-105,104
127,863,V,112,213,214½,135,102
127,864,H,86,4,3½,-155,7½
127,865,V,100,202½,204½,260,100½
127,866,H,88,6,7,-310,4½
127,867,V,103,5½,7½,-320,1½
127,868,H,119,208,214,265,112
127,869,V,109,206,206,105,½
127,870,H,112,pk,1½,-125,101½
128,501,V,109,208.5,204.5,235,105.5
128,502,H,106,6,7,-295,6
128,503,V,103,2.5,3,-150,3
128,504,H,116,201.5,202,130,99
128,505,V,112,pk,217,120,113
128,506,H,108,217.5,2.5,-140,4
128,507,V,98,223.5,224.5,750,108.5
128,508,H,144,12.5,13,-1150,1.5
128,509,V,109,217.5,221,500,115
128,510,H,129,11,11,-650,3.5
128,511,V,123,1,227.5,140,111.5
128,512,H,112,234,3.5,-160,1.5
128,513,V,102,187,191,295,94.5
128,514,H,95,7.5,7.5,-360,7
129,831,V,139,212,209½,210,103½
129,832,H,142,8,6,-250,6
129,833,V,91,220.5,217,290,pk
129,834,H,107,6.5,7½,-350,105½
129,835,V,107,1,1,-115,105
129,836,H,94,218,221½,-105,4½
129,837,V,114,210½,211½,500,102½
129,838,H,113,9½,11,-700,11
129,839,V,101,3,3½,-170,6½
129,840,H,120,225½,228½,150,112
129,841,V,105,196,195½,650,94
129,842,H,101,13,12,-1000,3½
129,843,V,108,206,205½,250,99½
129,844,H,121,6.5,7,-300,pk
129,845,V,113,9,6,-250,3
129,846,H,111,228,224½,210,111½
130,501,V,96,218½,218½,310,114
130,502,H,104,9½,7½,-370,4
130,503,V,105,209½,212½,320,104½
130,504,H,111,8,8,-380,5
130,505,V,109,212½,216½,195,107
130,506,H,113,6,5½,-230,pk
130,507,V,97,5,4½,-185,5½
130,508,H,104,205,208,165,104
130,509,V,115,3,4,-170,102½
130,510,H,96,210,207½,150,2
130,545,V,119,1½,3,-150,105½
130,546,H,122,206,207½,130,½
131,701,V,101,217½,215,320,105
131,702,H,117,8,8,-380,3
131,703,V,106,214½,212½,270,103½
131,704,H,108,7½,7½,-330,9
131,705,V,83,226½,225½,700,117
131,706,H,105,12,12,-1100,1½
131,707,V,94,210,210,425,102
131,708,H,108,8.5,9½,-550,2
131,709,V,98,214½,215,160,106½
131,710,H,115,3,4,-180,pk
131,711,V,116,3,227,-110,110½
131,712,H,120,226,pk,-110,2
201,501,V,97,213,216½,230,107
201,502,H,125,8,6,-270,2½
201,503,V,98,2½,2½,-150,105
201,504,H,88,212,212½,130,2
201,505,V,93,1,205½,110,3½
201,506,H,116,204,1½,-130,105½
201,507,V,95,2,3,-150,4
201,508,H,90,223,224½,130,109½
201,509,V,98,213,211,265,103
201,510,H,118,5,7½,-320,2½
201,511,V,104,217½,214,210,106½
